,group_id,average,count,std,min,Q1,Q2,Q3,max
6513,7435.csv,582.587598375,8.0,379.71772061467243,70.0,370.27559025,533.5,737.5,1300.0
6514,7353.csv,1674.2108486087222,54.0,2883.174273107716,100.0,500.0,942.0,1248.0,16000.0
6515,1722.csv,1279.328875603269,1695.0,5945.028080712269,39.3700787,548.622046965,866.14,1299.606297887,206968.5037259
6516,13265.csv,587.3359382666666,6.0,339.23639691091944,59.055,386.2204722,675.0,862.5,900.0
6517,5544.csv,2150.0,2.0,1343.5028842544402,1200.0,1675.0,2150.0,2625.0,3100.0
6518,4882.csv,3171.4285714285716,7.0,1980.5001773241406,400.0,1950.0,3500.0,4800.0,4800.0
6519,11472.csv,423.1626046188333,12.0,209.38760833796673,39.3700787,348.2278148765,393.7003935,600.393700175,708.6614166
6520,8048.csv,1314.1017472906976,43.0,787.6640092873096,3.937,900.0,1400.0,1567.5,4800.0
6521,12153.csv,491.0822182618125,16.0,652.663511138744,1.181102361,47.5,296.85,713.5816435,2519.68
6522,6065.csv,653.7934796517858,168.0,104.59091411662045,39.37,610.0,614.0,677.5095,964.565
6523,9356.csv,400.0,1.0,,400.0,400.0,400.0,400.0,400.0
6524,2203.csv,2693.879559609022,501.0,22701.66303662099,17.7165,157.4803148,275.5905509,590.5511805,288779.5272645
6525,10744.csv,3696.719159683333,3.0,2131.1139031189887,1240.15747905,3020.078739525,4800.0,4925.0,5050.0
6526,4672.csv,1700.0,1.0,,1700.0,1700.0,1700.0,1700.0,1700.0
6527,4114.csv,365.0,1.0,,365.0,365.0,365.0,365.0,365.0
6528,2565.csv,3872.714285102286,14.0,3010.441071434847,88.0,1125.0,4650.0,6075.0,8400.0
6529,10022.csv,2934.1119480844445,45.0,15340.622153167604,78.7401574,551.1811018,590.5511805,787.401574,103543.306981
6530,6703.csv,1431.3125,16.0,971.892087202415,100.0,775.0,1430.0,1665.0,3800.0
6531,9430.csv,2660.703,5.0,1481.6861386761368,551.0,2280.0,2342.515,3800.0,4330.0
6532,12635.csv,2108.46399561875,8.0,676.0154794755865,925.19684945,1875.0,2416.73,2552.263778875,2700.0
6533,6717.csv,975.0,5.0,500.62460986251966,600.0,600.0,800.0,1075.0,1800.0
6534,9424.csv,600.0,1.0,,600.0,600.0,600.0,600.0,600.0
6535,1078.csv,564.3044613666667,6.0,135.62215926076058,393.700787,452.75590505,629.9212592,629.9212592,708.6614166
6536,12621.csv,2050.0613099794837,1650.0,3610.68006051487,2.0,236.2204722,1150.0,2362.204722,60000.0
6537,7409.csv,19128.082884301053,19.0,16856.580469392182,1401.57480172,4440.5,11900.0,34100.0,48500.0
6538,4100.csv,886.0201218555555,9.0,471.8376064069702,39.3700787,629.9212592,866.1417314,1360.0,1417.3228332
6539,11328.csv,524.7381887026917,12.0,221.46132770233123,125.0,424.803149173,572.9330703781495,669.5,799.999999184
6540,2571.csv,255.90551155,1.0,,255.90551155,255.90551155,255.90551155,255.90551155,255.90551155
6541,10036.csv,3110.204722,2.0,2282.8302102990915,1496.0,2303.102361,3110.204722,3917.3070829999997,4724.409444
6542,5578.csv,664.340551155,20.0,402.94809416207266,50.0,390.0,650.0,812.5,1732.0
6543,2217.csv,438.6462966102941,17.0,168.4075730355588,100.0,350.0,413.38582635,590.5511805,600.0
6544,3109.csv,1594.0,1.0,,1594.0,1594.0,1594.0,1594.0,1594.0
6545,10988.csv,1136.5860515714287,7.0,277.7387317764256,800.0,900.0,1181.102361,1362.5,1450.0
6546,4666.csv,3115.2559044125,8.0,1405.206864873719,787.401574,2372.047241675,3679.1338563,4225.0,4300.0
6547,12147.csv,450.0,1.0,,450.0,450.0,450.0,450.0,450.0
6548,13259.csv,403.37432584972976,74.0,212.19723260349684,39.3700787,280.5118107375,393.700787,590.5511805,1574.803148
6549,6071.csv,708.794948048285,449.0,225.81408409796077,23.622,600.0,700.786,750.0,1881.886
6550,7838.csv,866.69291292,5.0,401.5350063550631,472.4409444,472.4409444,850.0,1200.0,1338.5826758
6551,705.csv,573.2008774447467,150.0,545.7862109323619,79.0551608,118.1102361,590.5505902499999,748.031121475,4720.0
6552,1291.csv,766.2800702107763,94.0,278.51397123759676,39.3700787,590.5511805,757.8740149749999,940.9444166,1535.4330693
6553,9815.csv,750.393700022,5.0,605.3500079703565,208.66141711,393.700787,511.8110231,905.5118101,1732.2834628
6554,3486.csv,595.3983613333774,142.0,392.0830942354352,39.3700787,358.24803122500003,496.06299162,646.948818735,2913.3858238
6555,2940.csv,1107.3041654580645,62.0,866.8048130316129,100.0,550.0,1100.0,1337.5,6800.0
6556,2798.csv,6315.333814095106,1190.0,194567.47347771202,3.937,543.0765,600.0,600.0,6712500.0
6557,5791.csv,775.0,1.0,,775.0,775.0,775.0,775.0,775.0
6558,5949.csv,415.0,5.0,213.3072900770154,100.0,350.0,400.0,600.0,625.0
6559,7186.csv,137.5,1.0,,137.5,137.5,137.5,137.5,137.5
6560,6298.csv,721.8396057494118,119.0,231.01797204707867,11.811,600.0,799.211,850.0,1181.1
6561,7192.csv,2443.252460171875,16.0,6459.879219390399,275.0,393.700787,590.5511805,954.724408475,26520.0
6562,5785.csv,1300.0,1.0,,1300.0,1300.0,1300.0,1300.0,1300.0
6563,3492.csv,1073.42519675,4.0,453.1496065,393.700787,1073.42519675,1300.0,1300.0,1300.0
6564,2954.csv,960.5860512982142,28.0,361.05544579198664,1.0,796.8503935,1019.0,1102.0905509,2160.0
6565,1285.csv,1524.255242223055,12.0,577.5731834181672,300.0,1150.0,1587.5,1993.249979019165,2220.0
6566,711.csv,1294.9272851763158,19.0,619.9241298655459,50.0,995.0,1600.0,1735.82677075,1900.0
6567,9801.csv,499.78192736917305,52.0,326.3022434701247,47.244,300.1967222,436.2204722,656.25,1500.0
6568,739.csv,560.0,1.0,,560.0,560.0,560.0,560.0,560.0
6569,7804.csv,280.0,2.0,98.99494936611666,210.0,245.0,280.0,315.0,350.0
6570,9829.csv,494.5367457382353,34.0,218.6495082149402,39.3700787,531.495295125,590.5511805,590.5511805,787.4
6571,12392.csv,649.5832715032258,31.0,144.9535248185521,330.708,550.0,610.0,787.1055,1000.0
6572,8289.csv,1269.42763798375,40.0,747.321406919626,98.425,816.928739525,1220.47,1742.1225,2952.7559025
6573,9197.csv,6000.0,1.0,,6000.0,6000.0,6000.0,6000.0,6000.0
6574,10585.csv,388.0,1.0,,388.0,388.0,388.0,388.0,388.0
6575,11843.csv,196.8503935,2.0,111.35539849847221,118.1102361,157.48031479999997,196.8503935,236.2204722,275.5905509
6576,5975.csv,1006.6666666666666,3.0,276.8272626265941,750.0,860.0,970.0,1135.0,1300.0
6577,10591.csv,965.774211725,6.0,1044.9392368149274,39.3700787,262.6375,525.27559025,1550.1968488124999,2637.7952729
6578,11857.csv,874.9529536633125,96.0,716.0078827708996,39.3700787,472.4409444,650.0,937.755904795,3550.0
6579,5961.csv,462.5,2.0,371.23106012293744,200.0,331.25,462.5,593.75,725.0
6580,12386.csv,740.4243936170212,94.0,131.5549113813024,421.0,600.0,801.5,850.0,1100.0
6581,9183.csv,5175.0,2.0,0.0,5175.0,5175.0,5175.0,5175.0,5175.0
6582,13098.csv,716.37795227,5.0,283.7708321577008,472.4409444,570.86614115,629.9212592,708.6614166,1200.0
6583,7810.csv,979.6666666666666,3.0,370.37863509297256,600.0,799.5,999.0,1169.5,1340.0
6584,2968.csv,2898.2617729218355,1514.0,3120.943514098412,2.0,590.5511805,1181.102361,5905.511805,47244.0
6585,5034.csv,720.0,1.0,,720.0,720.0,720.0,720.0,720.0
6586,3445.csv,3295.27559025,2.0,3825.0579427500143,590.5511805,1942.913385375,3295.27559025,4647.637795125,6000.0
6587,11102.csv,312.6568965517241,29.0,229.6204584760228,39.0,100.0,200.0,590.0,700.0
6588,2983.csv,671.7233164660213,264.0,378.1384014739512,10.0,393.700787,600.0,900.0,2475.0
6589,7623.csv,812.1430958205517,145.0,503.5151357649966,118.1102361,590.5511805,787.401574,990.0,4800.0
6590,1252.csv,693.4332075869519,4715.0,1898.7806580339818,3.38,393.700787,511.0,787.401574,99133.8581666
6591,9168.csv,400.0,1.0,,400.0,400.0,400.0,400.0,400.0
6592,13073.csv,209.8425,2.0,268.9233154869618,19.685,114.76375,209.8425,304.92125,400.0
6593,1534.csv,996.1817161699998,10.0,618.5687649867237,100.0,610.23621985,845.5699999999999,1250.0,2188.0
6594,7145.csv,713.9887992418262,374.0,779.961388135157,39.3700787,376.25,590.5511805,866.1417314,11760.0
6595,8276.csv,680.0,1.0,,680.0,680.0,680.0,680.0,680.0
6596,3323.csv,600.7645299948128,406.0,415.2803755080642,39.3700787,393.700787,590.5511805,629.6909444,4800.0
6597,11664.csv,583.872985932037,27.0,157.85599763671777,374.015,462.59797219999996,590.5511805,700.0,1088.0
6598,5752.csv,432.4449212941795,624.0,252.66253973984982,1.1811,275.5905509,393.700787,590.5511805,2677.1653516
6599,4458.csv,351.0,4.0,299.18333286910666,100.0,133.0,277.0,495.0,750.0
6600,3337.csv,2378.3866368484087,125.0,19501.457700466086,1.0,275.5905509,787.401574,1000.0,218622.0470211
6601,11670.csv,590.5511805,1.0,,590.5511805,590.5511805,590.5511805,590.5511805,590.5511805
6602,2029.csv,982.72413356254,10.0,610.336599656851,393.700787,591.5354324675,664.9999996276999,1283.4625,2300.0
6603,5746.csv,429.815945295356,323.0,150.52797652920813,47.244,393.7,393.7,393.7,1200.0
6604,1520.csv,825.0,2.0,35.35533905932738,800.0,812.5,825.0,837.5,850.0
6605,12379.csv,797.4100476190476,21.0,127.7649242947673,509.0,750.0,838.0,875.0,950.0
6606,7151.csv,4475.666666383334,9.0,4321.536648144904,500.0,1181.0,2499.99999745,7800.0,12750.0
6607,8262.csv,432.2250213538461,52.0,318.25496553491826,35.433,196.850295125,354.3307083,605.0,1590.0
6608,7637.csv,2104.7292387573334,75.0,3341.3515004230203,175.0,629.9212592,1230.0,3150.0,28800.0
6609,8504.csv,1038.3479065726315,38.0,472.40547334377993,393.700787,590.5511805,1081.49606245,1338.89566895,2755.905509
6610,1246.csv,1280.8335751954116,6.0,739.803650589772,700.0,722.2510683521917,936.0000133514404,1780.5000066757202,2400.0
6611,6529.csv,577.1647880444444,9.0,112.48643750769138,393.700787,499.999,590.5511805,629.92,787.4
6612,5020.csv,459298.8577426052,48.0,1911924.7417100032,98.0,500.0,701.0,790.5511805,10102200.0
6613,10208.csv,5356.498018271514,33.0,18703.863311483583,39.3700787,256.0,492.12598375,708.6614166,78897.6377148
6614,3451.csv,522.8321751625485,206.0,279.6421154840155,3.93700787,354.3307083,472.4409444,692.322834475,1380.0
6615,11116.csv,990.3126398642859,14.0,838.7846522022606,393.700787,492.08070829999997,664.9606296,1308.4625,3600.0
6616,2997.csv,782.9961898767857,70.0,418.27772550441546,39.0,500.0,755.0,984.2519675,2100.0
6617,922.csv,580.0497209733334,24.0,360.0819971625421,39.3700787,336.25,525.0,801.535,1409.44881746
6618,12437.csv,1469.4858521241279,1159.0,25479.926691470617,3.937,240.0,472.4409444,708.6614166,833503.9361577
6619,9632.csv,5786.246719133334,3.0,9953.882326061272,39.3700787,39.3700787,39.3700787,8659.68503935,17280.0
6620,6501.csv,476.48431498171954,214.0,359.62910212290785,157.4803148,314.96,393.7,393.700787,3600.0
6621,5008.csv,692.9123148,5.0,362.54628874469466,236.22,393.7,787.401574,1023.62,1023.62
6622,10220.csv,376.75590539425,8.0,393.23592163693434,87.0,116.5354329775,177.5,499.999999796,1150.0
6623,2767.csv,898.2356124582985,382.0,591.5847022874012,39.37,590.5511805,800.0,1065.9448808025,3900.0
6624,3479.csv,13221.202007304,30.0,38139.86725682934,39.3700787,472.4409444,639.6456689500001,1166.7305,126811.0234927
6625,4316.csv,551.1811018,1.0,,551.1811018,551.1811018,551.1811018,551.1811018,551.1811018
6626,4470.csv,743.700787,4.0,447.26511933700243,393.700787,541.338582125,590.5511805,792.913385375,1400.0
6627,11658.csv,537.4466097945502,945.0,97.00044628471109,39.37,500.0,550.0,560.0,1574.803148
6628,10546.csv,534.0445492089111,45.0,424.42730182719095,39.37,196.8503935,500.0,740.15747956,1653.5433054
6629,2001.csv,1828.724409444,5.0,3455.0612575117,23.62204722,200.0,400.0,520.0,8000.0
6630,11880.csv,639.7244092121819,11.0,291.7439266791557,100.0,644.488188625,700.0,779.999999592,1062.9921249
6631,9154.csv,196.8503935,1.0,,196.8503935,196.8503935,196.8503935,196.8503935,196.8503935
6632,6267.csv,645.7874959810425,422.0,79.20013649552469,450.0,614.0,614.0,627.213625,1025.0
6633,1508.csv,1971.25,4.0,2419.3607110143785,725.0,751.25,780.0,2000.0,5600.0
6634,12351.csv,642.042735,32.0,166.57712746148005,43.307,600.0,617.00726,645.5,1090.0
6635,7179.csv,1560.0,10.0,876.5620976925201,125.0,950.0,1500.0,2000.0,2800.0
6636,9140.csv,1967.67716425,2.0,279.55772665380397,1770.0,1868.838582125,1967.67716425,2066.515746375,2165.3543285
6637,6273.csv,518.3066333333333,3.0,412.001682001425,50.0,364.95995,679.9199,752.4599499999999,825.0
6638,12345.csv,5691.118574861466,124.0,2758.5428364130557,39.3700787,3011.8110205499997,7199.999992656,7204.7244021,8818.8976288
6639,4464.csv,980.3149598,3.0,546.4220862118738,500.0,683.0708657,866.1417314,1220.4724397,1574.803148
6640,10552.csv,627.5503903272728,11.0,243.35969027252233,300.0,425.846045,669.0,740.0,1102.3622036
6641,2015.csv,1397.962598375,12.0,1343.8259688233904,177.0,612.637795125,775.0,1617.5,4000.0
6642,11894.csv,169.685039197,3.0,112.86447825066412,39.3700787,136.4173226955,233.464566691,234.8425194455,236.2204722
6643,10234.csv,575.9095776216022,176.0,627.0951917824665,15.0,250.0,399.999999796,650.0,4800.0
6644,2773.csv,590.5511805,1.0,,590.5511805,590.5511805,590.5511805,590.5511805,590.5511805
6645,4302.csv,832.7259859406249,16.0,1408.201166547851,236.2204722,275.5905509,275.5905509,624.9999993625,5800.0
6646,8538.csv,157.4803148,1.0,,157.4803148,157.4803148,157.4803148,157.4803148,157.4803148
6647,936.csv,734.8145903519999,15.0,390.6875027366981,100.0,393.700787,748.0314953,927.5,1567.0
6648,12423.csv,618.5135165048544,103.0,128.63940014794213,75.0,575.0,600.0,625.0,1050.0
6649,9626.csv,557.6666666666666,3.0,286.86988920647167,236.0,443.0,650.0,718.5,787.0
6650,6515.csv,796.0156041874466,249.0,465.6901381614457,11.0,472.4409444,700.0,1062.9921249,3000.0
6651,9961.csv,2077.2335956666666,6.0,2694.61799789655,425.0,512.75,669.200787,2446.8503935,7200.0
6652,7794.csv,393.700787,5.0,0.0,393.700787,393.700787,393.700787,393.700787,393.700787
6653,671.csv,946.8082293777213,122.0,732.2979854840831,39.3700787,513.375,590.5511805,1382.8740143375,5900.0
6654,5183.csv,491.45394458382555,149.0,433.36972236380205,19.685,314.9606296,350.0,525.0,3416.7
6655,2834.csv,1072.9390891746662,3124.0,815.8161718561488,4.0,590.5511805,1000.0,1400.0,20000.0
6656,3294.csv,980.707219716482,1270.0,361.24751535126165,1.0,900.0,1100.0,1200.0,2775.585
6657,117.csv,619.2223113684446,659.0,128.91264186211808,50.0,583.0,600.0,637.8969999999999,1100.0
6658,1483.csv,690.3858266333333,9.0,368.7694960749343,275.0,450.0,630.0,905.5118101,1400.0
6659,1497.csv,1356.0458993812501,48.0,2970.6045390141294,31.0,326.25,800.0,1181.102361,19685.0
6660,103.csv,564.2328699768275,4258.0,115.49110749095912,3.937,514.2497425,575.0,600.0,2000.0
6661,3280.csv,871.85,4.0,288.39155674187134,500.0,715.55,943.7,1100.0,1100.0
6662,5829.csv,3663.9370073,17.0,1350.9398047003478,1900.0,2700.0,3425.0,4100.0,6102.3621985
6663,5197.csv,1141.349653195889,117.0,909.988711364044,50.0,500.0,1040.0,1250.0,5000.0
6664,2820.csv,3656.072701734434,947.0,16726.29834858628,25.0,605.0,1400.0,5799.201,458858.2672485
6665,4289.csv,681.6666666666666,6.0,885.2212529456501,100.0,122.5,345.0,725.0,2400.0
6666,9975.csv,453.5,2.0,304.763022691402,238.0,345.75,453.5,561.25,669.0
6667,7780.csv,787.401574,1.0,,787.401574,787.401574,787.401574,787.401574,787.401574
6668,7958.csv,585.0,1.0,,585.0,585.0,585.0,585.0,585.0
6669,665.csv,1162.2588577554125,16.0,780.7934836024757,310.0,652.4999994874499,1101.1811017999999,1378.9370064675,3600.0
6670,10397.csv,643.918878064841,126.0,418.94893191645025,78.7401574,393.700787,472.4409444,728.34645595,2322.83
6671,2808.csv,782.3307083,34.0,388.3109673664155,200.0,393.700787,793.700787,1138.0905509,1400.0
6672,11089.csv,826.0740877445098,51.0,599.7685452220001,11.0,322.4803148,708.6614166,1224.0,2070.0
6673,895.csv,490.71522141666657,6.0,534.7310486327465,3.937,39.3700787,407.18503935,813.828739525,1259.8425184
6674,9785.csv,589.3616976944999,132.0,411.6010931125483,3.937,454.33070829999997,590.5511805,708.95669219025,3937.0
6675,7970.csv,1482.662079987129,202.0,3768.529353174287,13.0,462.5,820.0,1610.0,48700.0
6676,5801.csv,475.0,1.0,,475.0,475.0,475.0,475.0,475.0
6677,11937.csv,354.0,1.0,,354.0,354.0,354.0,354.0,354.0
6678,5815.csv,100.0,2.0,0.0,100.0,100.0,100.0,100.0,100.0
6679,11923.csv,184.58005246666667,3.0,251.51105232961052,39.3700787,39.3700787,39.3700787,257.18503935,475.0
6680,9949.csv,1180.0,1.0,,1180.0,1180.0,1180.0,1180.0,1180.0
6681,12594.csv,520.0,2.0,466.6904755831214,190.0,355.0,520.0,685.0,850.0
6682,9791.csv,654.2454269218919,37.0,378.6025079055013,39.3700787,393.700787,630.0,844.0,1772.0
6683,659.csv,2350.7086396864706,17.0,7383.8047551516875,165.354,393.700787,543.30708606,750.0,30984.2519369
6684,7964.csv,2123.5258361379533,252.0,20024.444325462566,39.3700787,508.858267325,754.95,1100.0,318622.0469191
6685,10383.csv,1058.7762465083333,12.0,422.52414718474563,196.8503935,929.03543285,1150.0,1237.5,1700.0
6686,3531.csv,911.2720801515968,317.0,679.148200231484,1.0,500.0,900.0,1240.0,7204.7244021
6687,11076.csv,606.2253935,4.0,286.5716655404714,393.700787,393.700787,515.6003935,728.125,1000.0
6688,10368.csv,657.7260866682609,23.0,287.66563814782916,196.8503935,393.7003935,720.47244021,912.0,984.2519675
6689,5140.csv,887.8402698285714,7.0,234.69106312958246,400.0,875.0,930.0,1017.4409444,1100.0
6690,6449.csv,926.032587752712,59.0,610.1542977415896,39.0,590.5511805,787.401574,1161.4173216499998,3000.0
6691,1326.csv,1633.3891755693157,38.0,441.31865087789566,826.77,1315.94225,1814.762,1900.0,2363.0
6692,7757.csv,659.84249675,10.0,518.2208448887667,39.37,247.637795125,550.0,1171.8503934999999,1350.0
6693,8464.csv,610.2222222222222,9.0,330.7464201536344,300.0,350.0,500.0,862.0,1200.0
6694,7031.csv,950.0,2.0,1202.0815280171307,100.0,525.0,950.0,1375.0,1800.0
6695,8302.csv,7904.334575411091,1344.0,13579.038473676532,1.0,7499.99999235,7870.0,8250.0,283464.0
6696,12219.csv,1171.3729254099999,5.0,618.6437595877865,490.0,755.904,964.56692815,1796.0,1850.3936989
6697,13107.csv,7775.0,4.0,531.5072906367325,7200.0,7425.0,7750.0,8100.0,8400.0
6698,1440.csv,5762.990625464873,95.0,32615.224340033932,9.842519675,629.9212592,790.0,1001.968503425,295275.0
6699,5626.csv,1521.7008343526315,19.0,402.4347173380715,700.0,1364.0,1650.0,1761.0,2280.0
6700,2149.csv,1313.9744091125,4.0,1765.3227294867038,98.42519675,467.5196845625,610.23621985,1456.6909444,3937.0
6701,3257.csv,896.0,10.0,474.79118217029543,100.0,500.0,1000.0,1200.0,1570.0
6702,11710.csv,312.18029058461536,13.0,209.34255276680858,59.055,196.85,230.0,393.700787,905.5118101
6703,4538.csv,39.3700787,1.0,,39.3700787,39.3700787,39.3700787,39.3700787,39.3700787
6704,5632.csv,1766.8236204185714,35.0,2813.4044061127156,39.3700787,472.44094440000003,590.5511805,1181.102361,10433.0708555
6705,3243.csv,903.5008725529335,753.0,420.3121089205159,39.3700787,708.6614166,1024.0,1190.0,2999.994
6706,11704.csv,668.3856167666667,9.0,1230.8725512265407,78.7401574,196.8503935,270.0,300.0,3937.0
6707,7025.csv,800.0,1.0,,800.0,800.0,800.0,800.0,800.0
6708,8316.csv,1731.6666659101666,3.0,435.6125941862946,1400.0,1485.0,1570.0,1897.49999886525,2224.9999977305
6709,13113.csv,454.33070829999997,5.0,165.2042812425823,196.8503935,393.700787,500.0,590.5511805,590.5511805
6710,1454.csv,682.8588030065895,665.0,678.4524084119844,39.3700787,511.8110231,650.0,800.0,16296.0
6711,9008.csv,2224.999998623,2.0,671.7514401798481,1750.0,1987.4999993115,2224.999998623,2462.4999979345002,2699.999997246
6712,1332.csv,1004.8230150092427,70.0,435.2829737214264,39.3700787,688.7785,1044.6850388399998,1259.8425184,2165.35
6713,7743.csv,1322.3274750571102,218.0,1146.8715219732367,39.3700787,826.7716527,1102.3622036,1195.27559025,11811.02361
6714,8470.csv,1161.008412138548,991.0,1110.2165613429363,2.755905509,356.5,900.0,1572.5,9600.0
6715,3525.csv,2748.140206109375,16.0,2986.298555103437,39.0,619.468503425,1457.0866133499999,4569.1929119,9100.0
6716,11062.csv,3120.0,2.0,678.8225099390856,2640.0,2880.0,3120.0,3360.0,3600.0
6717,5154.csv,4433.133849115023,45.0,17692.81757017996,188.0,600.0,1181.102361,1500.0,117600.0
6718,9746.csv,706.4514086358334,24.0,374.44358841888015,39.3700787,511.12204683749997,714.01574765,944.8818888,1377.9527545
6719,6475.csv,525.1758525833334,30.0,419.6565320402773,39.3700787,393.700787,590.5511805,590.5511805,2500.0
6720,16.csv,699.7685522916668,96.0,185.46407728798866,75.0,600.0,664.645,845.5,1114.171
6721,12543.csv,2305.366499572727,11.0,1685.6910881619579,375.0,891.0,2180.0,3580.0,5400.0
6722,8458.csv,535.0244606040984,61.0,285.7706536640335,39.3700787,393.700787,393.700787,700.0,1968.5
6723,856.csv,1457.0,1.0,,1457.0,1457.0,1457.0,1457.0,1457.0
6724,4262.csv,4800.0,3.0,3753.997868939193,950.0,2975.0,5000.0,6725.0,8450.0
